,label,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30
10,2,1.847357852530099,-0.8636029615401357,-1.361227839730246,2.655428014687343,-1.8096443451699529,-0.4832280647678061,-1.2805621416732786,-1.2327800315869175,1.1342941627958034,1.5909253872603126,1.4151826849431983,-0.3025937789070706,3.2944009309551725,-7.736115654025919,-0.6381917700419629,0.49908480105432373,-2.6120157165859132,1.799478808719134,-2.4379935842066907,2.1906000229423923,0.7778683678692698,0.3077434079777879,-1.355254081934715,0.5323868711873668,-0.6312960283400046,0.2202941583944568,0.8671700913314844,-0.5991462058762561,0.5323868711873668,2.0265724530578164
11,0,-1.7268098377200072,3.984395624307785,-0.24623293112102598,-1.6705042761099398,-1.071354580499761,2.1810393797681527,4.571653926754367,1.9739223116458988,0.19067146392838352,3.256429943324259,2.4955251556628544,2.146379843407036,-0.686227051949663,1.2146432181621947,0.8551019544982452,-0.691466876669201,4.47214839328539,-3.235104605441496,-0.2217931738584231,-5.757294343715606,0.4479055203423934,0.43786429927202997,3.916667931465463,-5.343595233346576,-1.3552323658817635,-1.9204732076489148,3.500763999490215,2.368447437077012,-5.343595233346576,-1.1993029142324994
12,2,4.52525110392809,3.1089187072828297,0.22821261527600256,-3.6561414115622886,-1.3652096833309482,-2.393307743503913,-2.045873016666629,1.3945321264590764,0.06863130132189386,1.5948799842621137,1.4559991884030223,-2.6212277962782395,0.2041410994459635,9.926775127989277,-0.5011932289954457,6.186140892074888,4.688692187101702,1.3742053702186594,-0.8684971633838385,1.5721867617238416,0.2808806558870529,0.06416484992856777,2.0103618866799566,0.7632731587874829,1.1651794658502936,-3.0178302624744733,-3.738391772579024,-2.289164920777455,0.7632731587874829,2.1846290632717764
13,0,-3.3303788934897383,0.5858027621976417,-1.065849350730633,-1.0750022794181364,-0.12131164036277725,4.045169103820397,-1.7923490427902422,-1.433859785533512,0.3056899204063822,1.7628675902581525,-3.1640574615360926,-0.09688404003930304,-3.9569834965204618,3.7945123890795784,0.8732851728678263,2.3713056580322642,5.00548712980845,-0.5071764150600193,-2.0746293497581503,-0.3992933190422163,3.312111862939162,2.2499844913069356,-0.8296035880672387,-0.1568209502723242,0.7314390902020194,-0.9576011389044047,-0.42395029860972644,0.551917505325925,-0.1568209502723242,-0.8765232771642522
14,1,1.5235773215844393,-1.3397551468835633,0.896699611241027,1.213469724971455,1.4609114065253084,4.145433312591871,-0.5587118161415597,0.09833381271158562,0.7182632869853232,2.847346607634845,-1.049319076687059,-0.09574726284240218,0.20858966805721826,-6.35279238412223,1.047603502706143,0.4194856689663182,-3.1010809515531905,-2.1577629588918184,0.698443754663395,1.3121064744695117,0.42014215962277646,3.084128580989957,-0.561257452124276,-1.1604576352010363,0.23745591375295147,-3.71214985508335,-2.0018457582503926,2.8095770026049207,-1.1604576352010363,0.9032386138711609
15,2,-1.059695561271678,1.5859238629703056,0.5001702071336537,0.36085347876855145,0.8149761176368896,-1.0249293264136288,0.21208150702058529,-0.3188670122680296,-1.8682114251705688,2.016483214542582,1.4304244902543104,1.991424226476778,2.3032242655189212,0.13363972612580133,-0.7883179142389877,1.4669648931671864,5.62370453587234,1.4101600713145592,0.9481119835005877,-1.0126947889367461,0.042410868698444376,-4.344298940541584,-1.3600347965812665,-1.3528140664527761,-0.653998472493099,-3.1497824289863203,1.559581771337776,0.34884590206478194,-1.3528140664527761,1.103824565434292
16,2,-1.6064544864454788,2.7002836182752112,1.6107384206098523,-0.15635052513107825,-0.5494216409049664,4.363743886813409,-0.045579545569956664,-2.2008454245078584,-1.423090867736082,-1.7050498077996763,4.770435555008317,1.4618594558848823,-0.9905575371320526,2.3363096246941426,-1.5800483744572549,-1.1449150019967989,-5.024184388959415,3.459979569431308,1.8065874480108581,3.4068725593024785,-0.9102802840846463,3.7568886823519265,-0.47539966510320186,-2.580074824162431,1.3721615899932178,-2.5883569936590374,-0.1457566036559151,2.7759738826383042,-2.580074824162431,-0.05543926812363836
17,0,-1.7983017809660706,1.6060343720579198,-0.10529848909366787,3.3069013943122965,0.5473904603163567,0.3414164686373221,-3.233951946387274,0.500937580025267,-0.4913158912492587,-1.204857191855137,0.4406930840011264,-1.9159260085997176,0.09123810992329742,-3.776822386846568,1.835988322539218,2.6522630215862266,8.268100280701317,1.8378296273528196,2.30355785448441,-1.632156607670713,-0.6810458618669566,-3.2696102109986165,3.0055699813296584,0.5832930461676771,-0.44127019749648777,1.308500906337274,-2.2863179944900813,7.246351797545335,0.5832930461676771,0.4259619579746913
18,0,1.2379186642342748,1.3901084107297799,-0.8075057599680218,0.9918264694940108,0.9240907493406504,-1.023109588189425,-0.04531463035583791,1.0133496799918966,0.36765181680818415,-1.1720116051098728,-1.6155269071712781,-0.9767343663939753,0.4126985019266102,-3.246818756140078,-0.10419606704245554,-3.373197910654814,1.7189697926666634,0.18503978693078107,0.691659514044383,-3.561463389439625,0.2679985961420115,1.733044746431276,-2.014395890576683,2.140681571875176,0.27303711368719263,-0.24850469571094477,-4.177250065631183,-0.7492995518964498,2.140681571875176,-1.949372179135672
19,1,1.610519395914848,-0.6002497785155615,0.07731562485907874,4.7499842501891845,-0.20111818844408366,1.4405562951190758,0.09018446534821103,-4.306997500954821,0.4891316651877917,-4.785832718657656,-2.6822038330568927,-1.1033745069361345,0.09878129658366044,1.0788547303542533,1.6517781990444382,-0.02411139112233393,2.476006648885284,-2.002915118970559,0.7402132426678724,-1.4815148573304162,0.35921276949116876,-2.890050180040864,-0.3660640036539595,0.7267319117972039,-0.35766338552364785,1.2018692087549736,-0.5170057907757427,-0.723807901992651,0.7267319117972039,1.5113594706218783
20,2,-0.2816286521739072,1.5585133051456963,-1.6146317799509782,0.9218346793034377,-1.4960511888653927,2.8857396515177336,4.598951099039862,-4.36391495210278,0.5206654901924621,2.5572839819685345,-2.2161611051048973,0.30953921350496516,2.5914166079448586,3.4042393015976278,0.5044017100590056,-2.2077437546741296,6.546991580933222,0.3080810293493087,1.3416786448936255,-1.6252416321067695,1.4630269542697758,-1.7797184596934814,4.70359825570077,0.5739401995307266,-2.9378743009437307,-1.319945817445511,-1.5930173345647405,-0.007768984890032943,0.5739401995307266,0.184017935796974
21,2,-1.9946153410709013,0.3796894032738273,0.7520392529615743,2.511365407240224,-0.46328270655344195,-5.9896173133165584,-1.8593688110813602,1.5090961732746795,0.7648659812845767,6.150058566579972,0.8004577217575208,1.17601323594356,-0.4891004078962201,-11.228302589412017,0.8683908681622029,-3.647523682325088,5.084585364875494,3.610923373533777,0.8332276705039486,0.8275914883700067,-1.3432942439329967,2.2068389131141095,-6.998901260712458,0.4603702305948395,0.505324487880502,-1.6369396587193488,-1.1851368341791333,2.1865637618055658,0.4603702305948395,1.6120075725745124
22,2,-2.2037087255828456,-2.1299428253516273,1.0803847238549518,0.05345506864454022,1.4069864682942943,-2.987059046047134,0.5844285452041679,-0.10139993445623016,0.9650104167811663,2.540150789369417,0.9995009994571865,1.2278547186335398,3.029916849050226,-2.979024834109961,-1.1276092783322773,2.0335166501300113,8.171271741990425,2.9595219656287988,0.6474821390907107,-4.249564361066874,0.8475400037731501,-5.849130616177647,-1.1672826875830289,-0.6096717748745756,0.5906255718071503,-2.6715837694950877,-1.6612541643575645,1.9308240947999527,-0.6096717748745756,-0.5084683540189007
23,1,0.6182317786000031,0.43820069590830835,1.2319398877666947,3.03818232227495,-0.14105000577640325,1.4991216296638916,-4.5820747841859,-1.9151422864773484,2.178382806558106,-2.523218172509355,-3.7826262373997968,2.664179032241415,-0.9020924611577789,4.790239596955855,0.3564754583402904,1.2923167828320776,-1.6257495061572085,3.527171880810116,-0.3025721500390639,5.714462842822648,-0.9864329071738734,4.041340253374534,2.0290497881286953,0.168851775226074,0.7270314031688893,2.695743173025927,3.3265876307634614,-4.65323545400281,0.168851775226074,-0.7471868719089599
24,1,1.454008127193787,-1.8751507272180752,-1.8003848592254428,0.5705300664098292,0.9471168135922408,2.0315512264319584,2.446039377909264,1.537805207415317,-0.05628109106477208,0.4631846757384399,-6.90048938572752,0.24776385800207326,-2.4872824778788165,1.4082813316740823,-1.5388805935074599,1.787984975419299,0.010549887279265632,1.035380842777969,0.26398741752950994,4.274536593911652,1.1504741465554007,0.35163640965278475,-3.8618144471883977,2.9759786858173416,-1.0682737650154173,-1.8491322731821604,-3.901816293933955,1.9196161038411577,2.9759786858173416,1.434954440604
25,2,5.604423497413091,-1.400453481964215,0.7305752563688779,2.7041770270613816,-0.5630095302547742,-2.131274732901623,3.880676626545933,3.084989299105755,-0.7969934257230272,-1.4000427015070298,0.08542715086487265,-0.551059432891979,-3.152301043637907,-3.4490274278008135,-1.8344199031759663,-0.8902111083929513,-4.4581170275799336,2.5419571478825627,-0.7481222676719596,-1.7577015663179778,-0.3492129228873374,0.62877296728506,1.358569879004369,-4.293545804109785,-0.9773971172554684,1.2050671126908008,-0.705461997441961,1.0443704179490492,-4.293545804109785,0.8319764144160443
26,1,-1.744590911481576,5.635254707264924,0.05039643898216903,1.1436027876642632,-1.5868497303523323,-2.8625021376975393,7.046453779101599,3.665630168515412,0.03996866202534764,3.1107664455842614,1.1986579716804662,-7.136363932269018,-3.3521366001314283,6.579108432369416,0.01779675445819147,-5.402307222735403,-0.20170846592749112,-5.324174093713608,0.782063507644091,-2.4409791695582745,1.427043128253375,-1.366236583031216,-2.523102135878974,1.4173191791884892,-0.15749439835449883,-2.004965277444356,3.8158851964792073,-4.783300552550864,1.4173191791884892,-0.2980175152679664
27,2,0.06021444924256994,-0.41010739242049465,-0.3618993717982222,0.3531468550433491,0.49063410717066047,4.113262894345052,-0.41813597924714674,-1.27280897263423,-0.7866004857650066,4.060237932035408,-4.643251632352884,2.8406779273123823,2.502404672925787,1.0061793817552938,0.22863844217701262,2.943619500848017,7.24632831479392,-0.5685265887262757,0.2945810915362068,0.416147135070999,-0.09887645150160479,-1.79078958200672,1.4175618085598924,2.464529771649563,-0.23383295909114596,-2.086292487205109,-0.6797864430929884,-3.1030942049017267,2.464529771649563,-0.4499294368826423
28,0,4.408842573894492,5.020124810817837,-1.1679728835523207,-3.3201173519039524,1.3816740475924536,-5.466413579254346,-0.8986659817832793,-4.840938230259947,-0.7832520610766327,-0.532513694389325,2.2151679870376633,1.0669474290658199,-0.7432720326896527,11.094766835766077,0.2920726594740606,-4.222271914447047,11.864633183395805,-6.850770769316796,2.386192785461671,-3.0808217339273445,-0.47466854221852695,0.298193096542143,0.024063112403085146,0.8373598278248006,-0.310044709296193,-5.3525235121294745,-0.5953290385780835,-0.36297819034403156,0.8373598278248006,-0.5710122669018246
29,0,2.4624839417187885,-1.2940608004253753,0.9398114044490378,-0.7053436652916288,1.7122607655847197,3.3833581234208494,2.226126563218554,3.433524486996208,-0.49653957231316537,-4.614818260130434,-1.263101914088327,1.398192787424189,-1.1996543103149004,9.387796387088377,-0.010531794945158698,2.4328137758672006,-7.3959573501334495,3.5921922769219043,1.0630846242951866,3.35521158480707,-0.9514019350871351,-1.3387218772075902,1.9547206677125537,-0.7584214157513236,-0.9616627234669836,-3.1745837568283513,-1.3092433021301964,-1.0516389377869693,-0.7584214157513236,-0.7582755743717083
30,0,2.5750052649319626,-1.8879233763376289,-0.5672887544477149,-0.6185625976669348,-0.2583410186466514,1.492691779371433,0.3605866340908208,-1.5670879777741862,0.5229448865425256,-1.50031191701982,-0.718604110732039,-2.2766793544013244,3.6703388314830097,-5.631387358593786,-0.47467369821379657,0.5612273375080516,-8.385254609767252,5.148186374040645,-1.3434225643494648,0.4038183477538918,-0.3678861609637424,1.3188561286795468,5.7729797887222425,-0.7415695981511584,1.5003305439797399,5.6560036755533645,0.409911569629576,0.7465514136955539,-0.7415695981511584,0.23149905869201473
31,0,3.50091182460067,-1.27894028455718,-0.8899097349780205,0.5091070127711623,3.558963740416353,0.5947236697523884,3.2504336768874458,-0.6506132249466386,-1.2151415145269346,5.219991278065205,-1.29304402489196,2.4607021362046786,-2.7529129765975804,5.2379385271208285,0.06840258075379256,3.6449107226804824,8.868448269210615,-0.337696027915491,0.3122536862024407,2.304695210483712,-0.3697255064079643,-0.5140981785247402,4.105592485036132,0.050857944090431234,0.050969927198296495,0.22776942609922815,-2.4323791645684194,-0.7820063488037401,0.050857944090431234,2.2853758010101877
32,0,-0.42796181748107076,5.296706395025926,-1.1397808486207428,3.1249093880580623,-0.4612662558572629,3.650263452660232,4.134053537110089,0.6853903244969882,-0.40734548629148304,-3.1165915503037396,-3.037043507824102,-5.082457700995117,-2.6678550842443443,11.711080680008433,0.5926765285318115,-1.0141276171007672,2.095907399261603,-1.9536197238228854,-0.8503634937654886,-0.8279737174231656,1.0192200058568863,-3.1124863437621344,4.055361206181955,-1.123382096556882,0.5231189196049845,-6.785362397409327,3.1029390673798884,3.1647344910754422,-1.123382096556882,1.1548787203402293
33,2,5.353013033838326,1.5233232005593398,-1.3459951861910546,-3.254615672473583,-0.8833509537985229,-3.953659446846053,-0.7782062507544262,0.6732176417031898,0.42051387734766466,1.5830749570938054,0.5882557852876059,2.3469415131264277,-0.886660837825849,12.34907118978722,0.5460282886175967,7.335842263125612,14.506633834196828,-0.01965450788046605,1.3611544682926833,-1.0477449791521356,1.3930808675678066,4.59429002725527,4.53032412455882,1.6080012048123529,1.125384641499646,-5.800498339908934,-1.3121304556709654,-0.014036049022654845,1.6080012048123529,0.4436824888216716
34,0,1.2350537778595116,-0.13316796678134665,0.5348217936509391,-1.8911643119237254,-1.873541197036391,-0.357274504823333,4.64171141676606,0.45162493115606217,-0.16979326415324372,-0.5274444574940981,2.517681346508905,1.2789373534720399,-6.152147281113343,12.530989560039323,-0.05195349617851733,1.3509225207832798,8.03644864769065,-2.6388817847685706,0.279871564003434,-1.3401370453786685,1.1622758799510622,1.3025360581657268,3.8541151173800174,0.06190617531071943,-0.3748477646610272,-0.3745821650926816,-3.8263558948089753,2.111639741494362,0.06190617531071943,1.165163942100851
35,1,-0.04408063006029592,0.07600850254572836,-0.11662667998734952,5.381129693824283,1.2048299263806603,0.7731928001260607,-4.11137863458146,3.771165099641569,0.9314967534548142,-4.705155538341333,-0.8771011451346299,-2.0034607457882436,3.6013796078318983,-11.481175844231746,1.8551765156635487,2.2506832651184037,2.278498596331216,-3.5032779404254577,0.2557086587040688,-4.616581715448576,-1.4139095866218954,-0.8140389040342565,-3.4438478521919524,4.12381000008798,1.3561008800102654,-0.571674645504757,-2.6688210622055117,3.2703022979674645,4.12381000008798,-0.9546286495986595
36,1,2.589292810427908,-2.023913738473535,0.2951401885884508,1.954561790040684,-1.4315872105587217,1.6297656569815817,-3.213825617857079,-0.5825542745972186,1.858064473698274,0.3483250211211978,-3.7533628148677596,1.2816513221645014,-0.04755103573793126,-2.3975621843955452,0.1793362423174955,3.1200278612988197,2.3552493599346858,-0.6406107195565146,1.9398619318449875,4.268252423561749,1.7237304327817178,2.7691304355297786,3.610461166933405,1.7645205595970266,0.821489206510889,-0.14694575457943757,0.8593738858914309,4.491019695133567,1.7645205595970266,2.8534796681562344
37,0,-0.44182072957090146,1.8420759886090916,0.19329068398903104,-0.040748918668585626,0.37890224074413925,-1.2828617842832535,1.3143575216522363,-5.942375547120681,0.9088360466357631,1.8989761999067616,-3.3084651096253204,0.6273673542977221,-1.5804400220234585,1.160059324232562,1.4300110689514942,-0.11378810923520075,10.673463345187082,1.4375783136108415,-1.6717973744899546,-1.1476169445531932,0.9517223094008583,-0.10514375461984524,-1.272637322413912,0.06897454770173297,-0.9214843283905273,3.0771915870998323,-1.112631746149297,1.5386102252876575,0.06897454770173297,0.33497635200248177
38,0,-1.2402794182441448,1.0928025770407652,-2.4378078472997498,0.6806931738516212,-1.1169464491165546,-1.851390394136296,2.799941837973518,-1.1679935865760207,0.17082616017262797,2.249517277905205,-1.6848870692794617,-0.012839488977757524,0.0226865328150975,1.2076264809862798,-0.35838774645329274,-2.0075626101443693,4.857995972283992,-1.4065248091287514,-0.9403908449051975,1.2382873260402611,-0.30168517240019743,-0.3357206604758315,1.816002879846649,2.4828291474564255,0.2544173119182531,5.095138458706624,0.37817748263108275,-0.03794624229426133,2.4828291474564255,-0.513576266611115
39,2,1.1474532567369236,0.831052144636761,1.0171506534214692,4.9340044296404075,0.9694504650495905,-0.857219587603656,-0.7158670582872818,3.5752586911613777,1.3780361518943762,1.8982932973706803,1.3313509691687886,-3.0725161706378663,-3.895105131641936,-5.465262089751433,-0.4886785665150769,-1.7577733602209675,-2.1411834690318794,2.434629874782247,1.0303670585751277,2.239684648586031,-0.4887751242651185,6.815096728182329,-1.4712699762615644,2.675333701328336,0.3899954264395512,-0.6037659571873314,1.5013830020493903,-1.1931116543883873,2.675333701328336,-1.717862667704067
40,0,-1.034521015567901,-1.3925562069349766,-0.5820030790666312,1.6382385530178047,0.9201165650002403,1.062366562005868,-0.1941369200581645,1.3410410133014423,0.36289919214605537,-1.2391212651449943,-0.3106360736065785,-0.27205341590258636,-2.196898180224401,4.044736870571708,-1.1058904445799314,3.270453822643914,-0.11340817894969793,-0.9899128119000024,0.3888614021461999,-1.0845842273983461,-0.8120706253373944,-2.7552109874639164,-1.2732920678741526,-3.837514523976036,1.0544063561162955,-1.823976272573101,-2.2391354857624703,-0.5733410623611775,-3.837514523976036,-1.507685055740551
41,1,1.6260151086209667,-0.0493499855751601,-1.535690704526498,1.6652707138344,0.7640212300360615,0.2610702178376483,-1.573812103835706,-0.996650145991402,-0.5911293333244041,-2.369118558168799,-3.594471639696169,1.6064927211125968,0.2532640879324327,3.113294514585044,0.18015593211033218,1.2286313987795978,-4.604591826552408,3.0002767724412127,-0.4244244494727698,4.744239088328393,-1.5038506561380505,3.827820384597763,1.4682370595505396,-1.382761007153829,1.7146847482824845,1.9227799610465333,2.49713944505207,-2.1420767005212693,-1.382761007153829,-0.22772161851638842
42,1,5.521258235872378,5.286839917271992,-0.11554399492947554,5.948198078394256,0.6343925003054905,-1.3162544545467736,-4.70963556617001,3.4307895754934585,0.09453710781998147,-3.3398602384807443,3.285869195519705,2.2994971521360976,5.440773462709852,-9.005655051667654,-0.829801389149326,-0.07939371982496721,-0.19849896412507753,-1.9064321601475975,-0.5959050917366914,0.2853439379096948,0.092375032743197,-2.690135885993039,-1.8376188695693194,0.20280656863441962,1.4419827573118846,0.9671705110111245,-0.8502219517642322,-2.154151390564652,0.20280656863441962,1.6426202341700549
43,0,3.582692842035939,-0.7531130296828129,-1.6573207514109696,1.3269699000045383,-0.038457767124299685,-3.4480162110239476,1.0325542460852792,-0.5381326310317721,0.2204999738223718,3.9855355545450584,0.09074650935097409,2.975330534506242,1.376634299224234,2.3048793031794137,0.7816662283047993,4.664585153681892,12.348529752412311,1.814548621895343,2.230573040055322,3.9975494005937056,0.7451579715710303,0.6307292099239116,4.478204820762459,5.472988306086704,0.11395075665560606,0.47035585882677666,2.389458796891333,0.6489699979023381,5.472988306086704,-0.9076072835885655
44,0,-3.775271718765533,0.7191131226137232,-1.6207369410580714,3.8983634117905432,-1.20791676172288,3.028843641369761,1.3642886627485546,4.875688455391286,0.006966234937017951,-6.306225383037651,2.528574179913181,-1.0368261269988552,4.065948114719243,-1.9117059271326147,-0.5389623931950629,3.5714671632092445,-6.113055003804973,-0.5486856229976423,0.02760916753519209,-1.5046079501995626,0.22751233122192474,-4.043419492576623,4.8239221558024665,-2.7260315499309593,1.2606930992590581,2.6997844990948274,2.6691566818640333,5.078001522039962,-2.7260315499309593,0.8853570562916299
45,2,2.4130999433032407,-0.47501723736204504,0.32286332910482746,-1.3753862027468977,0.08416415983928767,1.9290714043584969,6.002948257363792,-0.3038409870942155,0.5703692305811906,-0.01189183270770297,3.5739555795889193,1.4007617240986174,-1.5649632245161484,3.8675408571163996,-1.0115047846589558,0.018203662504425427,2.5310814050867645,1.8863647836122914,0.9461833732715276,-0.15739544197832508,-0.918331657429155,3.754893418861268,1.9159902812047038,4.860707983225073,-0.47311193638355376,-3.163938311790633,2.4043783068825255,0.7651964518296804,4.860707983225073,-0.27974213840487583
46,1,0.8274800014714455,-3.0939584542964824,-1.2565566180505812,0.9754266400882221,1.3383340171978697,0.031450536603993356,2.8998216050084853,-2.8311660874550904,-1.4133295000018433,1.2059958500004146,-0.24526290589568542,0.14889665020396972,-1.2120008697602678,2.36150484974813,-0.06116649771975838,-1.8036241980564878,-2.041821393584272,-1.6287069652483774,0.3856191105107578,-0.06099707230734838,1.9360504074884721,-0.09221159198141579,-0.5099422063672029,-2.9011592868665645,1.441792744935699,-4.663037314470248,1.7228164203449756,-0.2204430985586626,-2.9011592868665645,-0.12011411750917744
47,0,1.5168266439909077,-0.24897437656800067,-0.9448772407650895,0.5393073036282764,0.3822957315951069,5.335639661522319,-0.1040807098325319,0.8325855000517036,-1.1269389783538406,4.721865447406431,0.8358933414742956,0.2330523744320522,-3.1670219631464804,5.298314284860651,0.6977521838629525,6.927603639263761,12.080171150721226,-3.1829590540572528,-0.3264771065615517,-0.947199113030348,-0.981792650535258,-0.864920187462334,8.623337557122097,0.990261375773654,0.1999841267173459,1.4811873505460982,-5.237126186775793,0.2754468501719446,0.990261375773654,-0.7987105891386245
48,2,1.06884619874988,0.6405549009031114,0.17310716984464106,-1.0354184043572343,1.7478732586559251,3.487811167566793,5.518264458481479,-2.151622892563997,0.7220550467260569,0.7718171905785688,-1.6027176877355482,-1.3049726364095278,1.7551400499187686,-0.2043343289642043,0.1516496941271488,0.08903588107098406,-1.4580861359511434,1.8699691868059527,1.2338311525804881,-1.6435652669991274,-1.0450817439613225,-0.4481375321946156,2.3183279683294478,-0.5579810390067864,0.623116322461544,1.5113801839694911,-1.4887317445990096,0.32500643157169984,-0.5579810390067864,2.1443427012540157
